config_id,folder,scenario,K,algo,total_budget,alpha,gamma,episode_keep,n_seeds,acc_mean,acc_std,fallback_rate,wall_time_total_sec,per_seed_csv
uniform_gap_K64_FSH_a1.000_g0.500_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a1p000_g0p500_k1p000_impl0,uniform_gap,64,FSH,80000,1.0,0.5,1.0,10,0.9,0.31622776601683794,1.0,11.378069162368774,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a1p000_g0p500_k1p000_impl0/per_seed.csv
uniform_gap_K64_FSH_a1.000_g1.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a1p000_g1p000_k0p000_impl0,uniform_gap,64,FSH,80000,1.0,1.0,0.0,10,0.6,0.5163977794943223,1.0,3.0970139503479004,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a1p000_g1p000_k0p000_impl0/per_seed.csv
uniform_gap_K64_FSH_a1.000_g1.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a1p000_g1p000_k0p500_impl0,uniform_gap,64,FSH,80000,1.0,1.0,0.5,10,1.0,0.0,1.0,9.67912244796753,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a1p000_g1p000_k0p500_impl0/per_seed.csv
uniform_gap_K64_FSH_a1.000_g1.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a1p000_g1p000_k1p000_impl0,uniform_gap,64,FSH,80000,1.0,1.0,1.0,10,0.9,0.31622776601683794,1.0,11.23728895187378,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K64/uniform_gap_K64_FSH_a1p000_g1p000_k1p000_impl0/per_seed.csv
uniform_tiny_gap_K32_BASELINE_NO_ELIM_MIX_a0.000,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_BASELINE_NO_ELIM_MIX_a0p000,uniform_tiny_gap,32,BASELINE_NO_ELIM_MIX,40000,0.0,,,10,0.3,0.48304589153964794,0.0,4.8272106647491455,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_BASELINE_NO_ELIM_MIX_a0p000/per_seed.csv
uniform_tiny_gap_K32_BASELINE_NO_ELIM_MIX_a0.500,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_BASELINE_NO_ELIM_MIX_a0p500,uniform_tiny_gap,32,BASELINE_NO_ELIM_MIX,40000,0.5,,,10,0.0,0.0,0.0,3.883768081665039,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_BASELINE_NO_ELIM_MIX_a0p500/per_seed.csv
uniform_tiny_gap_K32_BASELINE_NO_ELIM_MIX_a1.000,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_BASELINE_NO_ELIM_MIX_a1p000,uniform_tiny_gap,32,BASELINE_NO_ELIM_MIX,40000,1.0,,,10,0.2,0.42163702135578396,0.0,2.840865135192871,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_BASELINE_NO_ELIM_MIX_a1p000/per_seed.csv
uniform_tiny_gap_K32_FSH_a0.000_g0.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p000_g0p000_k0p000_impl0,uniform_tiny_gap,32,FSH,40000,0.0,0.0,0.0,10,0.0,0.0,1.0,3.3064513206481934,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p000_g0p000_k0p000_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a0.000_g0.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p000_g0p000_k0p500_impl0,uniform_tiny_gap,32,FSH,40000,0.0,0.0,0.5,10,0.0,0.0,1.0,3.3922948837280273,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p000_g0p000_k0p500_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a0.000_g0.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p000_g0p000_k1p000_impl0,uniform_tiny_gap,32,FSH,40000,0.0,0.0,1.0,10,0.0,0.0,1.0,3.0668020248413086,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p000_g0p000_k1p000_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a0.000_g0.500_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p000_g0p500_k0p000_impl0,uniform_tiny_gap,32,FSH,40000,0.0,0.5,0.0,10,0.2,0.42163702135578396,1.0,3.3603718280792236,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p000_g0p500_k0p000_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a0.000_g0.500_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p000_g0p500_k0p500_impl0,uniform_tiny_gap,32,FSH,40000,0.0,0.5,0.5,10,0.0,0.0,1.0,7.013897180557251,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p000_g0p500_k0p500_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a0.000_g0.500_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p000_g0p500_k1p000_impl0,uniform_tiny_gap,32,FSH,40000,0.0,0.5,1.0,10,0.3,0.48304589153964794,1.0,8.90037226676941,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p000_g0p500_k1p000_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a0.000_g1.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p000_g1p000_k0p000_impl0,uniform_tiny_gap,32,FSH,40000,0.0,1.0,0.0,10,0.0,0.0,1.0,3.3264377117156982,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p000_g1p000_k0p000_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a0.000_g1.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p000_g1p000_k0p500_impl0,uniform_tiny_gap,32,FSH,40000,0.0,1.0,0.5,10,0.4,0.5163977794943223,1.0,9.383679866790771,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p000_g1p000_k0p500_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a0.000_g1.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p000_g1p000_k1p000_impl0,uniform_tiny_gap,32,FSH,40000,0.0,1.0,1.0,10,0.1,0.31622776601683794,1.0,10.00143551826477,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p000_g1p000_k1p000_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a0.500_g0.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p500_g0p000_k0p000_impl0,uniform_tiny_gap,32,FSH,40000,0.5,0.0,0.0,10,0.0,0.0,1.0,2.351569890975952,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p500_g0p000_k0p000_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a0.500_g0.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p500_g0p000_k0p500_impl0,uniform_tiny_gap,32,FSH,40000,0.5,0.0,0.5,10,0.0,0.0,1.0,2.3104093074798584,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p500_g0p000_k0p500_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a0.500_g0.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p500_g0p000_k1p000_impl0,uniform_tiny_gap,32,FSH,40000,0.5,0.0,1.0,10,0.0,0.0,1.0,2.4077200889587402,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p500_g0p000_k1p000_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a0.500_g0.500_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p500_g0p500_k0p000_impl0,uniform_tiny_gap,32,FSH,40000,0.5,0.5,0.0,10,0.0,0.0,1.0,2.3535797595977783,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p500_g0p500_k0p000_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a0.500_g0.500_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p500_g0p500_k0p500_impl0,uniform_tiny_gap,32,FSH,40000,0.5,0.5,0.5,10,0.0,0.0,1.0,5.993006944656372,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p500_g0p500_k0p500_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a0.500_g0.500_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p500_g0p500_k1p000_impl0,uniform_tiny_gap,32,FSH,40000,0.5,0.5,1.0,10,0.3,0.4830458915396479,1.0,8.273364067077637,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p500_g0p500_k1p000_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a0.500_g1.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p500_g1p000_k0p000_impl0,uniform_tiny_gap,32,FSH,40000,0.5,1.0,0.0,10,0.0,0.0,1.0,2.5015530586242676,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p500_g1p000_k0p000_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a0.500_g1.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p500_g1p000_k0p500_impl0,uniform_tiny_gap,32,FSH,40000,0.5,1.0,0.5,10,0.5,0.5270462766947299,1.0,7.727201700210571,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p500_g1p000_k0p500_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a0.500_g1.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p500_g1p000_k1p000_impl0,uniform_tiny_gap,32,FSH,40000,0.5,1.0,1.0,10,0.2,0.42163702135578396,1.0,9.05995225906372,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a0p500_g1p000_k1p000_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a1.000_g0.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a1p000_g0p000_k0p000_impl0,uniform_tiny_gap,32,FSH,40000,1.0,0.0,0.0,10,0.0,0.0,1.0,1.7083768844604492,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a1p000_g0p000_k0p000_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a1.000_g0.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a1p000_g0p000_k0p500_impl0,uniform_tiny_gap,32,FSH,40000,1.0,0.0,0.5,10,0.4,0.5163977794943222,1.0,5.770448446273804,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a1p000_g0p000_k0p500_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a1.000_g0.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a1p000_g0p000_k1p000_impl0,uniform_tiny_gap,32,FSH,40000,1.0,0.0,1.0,10,0.1,0.31622776601683794,1.0,6.055561304092407,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a1p000_g0p000_k1p000_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a1.000_g0.500_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a1p000_g0p500_k0p000_impl0,uniform_tiny_gap,32,FSH,40000,1.0,0.5,0.0,10,0.0,0.0,1.0,1.625114917755127,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a1p000_g0p500_k0p000_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a1.000_g0.500_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a1p000_g0p500_k0p500_impl0,uniform_tiny_gap,32,FSH,40000,1.0,0.5,0.5,10,0.4,0.5163977794943222,1.0,6.0187294483184814,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a1p000_g0p500_k0p500_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a1.000_g0.500_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a1p000_g0p500_k1p000_impl0,uniform_tiny_gap,32,FSH,40000,1.0,0.5,1.0,10,0.1,0.31622776601683794,1.0,6.676421880722046,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a1p000_g0p500_k1p000_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a1.000_g1.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a1p000_g1p000_k0p000_impl0,uniform_tiny_gap,32,FSH,40000,1.0,1.0,0.0,10,0.0,0.0,1.0,1.6973390579223633,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a1p000_g1p000_k0p000_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a1.000_g1.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a1p000_g1p000_k0p500_impl0,uniform_tiny_gap,32,FSH,40000,1.0,1.0,0.5,10,0.4,0.5163977794943222,1.0,6.120742559432983,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a1p000_g1p000_k0p500_impl0/per_seed.csv
uniform_tiny_gap_K32_FSH_a1.000_g1.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a1p000_g1p000_k1p000_impl0,uniform_tiny_gap,32,FSH,40000,1.0,1.0,1.0,10,0.1,0.31622776601683794,1.0,6.477686882019043,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K32/uniform_tiny_gap_K32_FSH_a1p000_g1p000_k1p000_impl0/per_seed.csv
uniform_tiny_gap_K64_BASELINE_NO_ELIM_MIX_a0.000,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_BASELINE_NO_ELIM_MIX_a0p000,uniform_tiny_gap,64,BASELINE_NO_ELIM_MIX,80000,0.0,,,10,0.1,0.31622776601683794,0.0,7.862794876098633,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_BASELINE_NO_ELIM_MIX_a0p000/per_seed.csv
uniform_tiny_gap_K64_BASELINE_NO_ELIM_MIX_a0.500,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_BASELINE_NO_ELIM_MIX_a0p500,uniform_tiny_gap,64,BASELINE_NO_ELIM_MIX,80000,0.5,,,10,0.2,0.42163702135578396,0.0,6.817484378814697,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_BASELINE_NO_ELIM_MIX_a0p500/per_seed.csv
uniform_tiny_gap_K64_BASELINE_NO_ELIM_MIX_a1.000,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_BASELINE_NO_ELIM_MIX_a1p000,uniform_tiny_gap,64,BASELINE_NO_ELIM_MIX,80000,1.0,,,10,0.1,0.31622776601683794,0.0,4.799565315246582,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_BASELINE_NO_ELIM_MIX_a1p000/per_seed.csv
uniform_tiny_gap_K64_FSH_a0.000_g0.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p000_g0p000_k0p000_impl0,uniform_tiny_gap,64,FSH,80000,0.0,0.0,0.0,10,0.1,0.31622776601683794,1.0,5.210287094116211,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p000_g0p000_k0p000_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a0.000_g0.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p000_g0p000_k0p500_impl0,uniform_tiny_gap,64,FSH,80000,0.0,0.0,0.5,10,0.1,0.31622776601683794,1.0,5.768572092056274,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p000_g0p000_k0p500_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a0.000_g0.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p000_g0p000_k1p000_impl0,uniform_tiny_gap,64,FSH,80000,0.0,0.0,1.0,10,0.1,0.31622776601683794,1.0,5.6396989822387695,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p000_g0p000_k1p000_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a0.000_g0.500_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p000_g0p500_k0p000_impl0,uniform_tiny_gap,64,FSH,80000,0.0,0.5,0.0,10,0.2,0.42163702135578396,1.0,5.344538927078247,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p000_g0p500_k0p000_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a0.000_g0.500_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p000_g0p500_k0p500_impl0,uniform_tiny_gap,64,FSH,80000,0.0,0.5,0.5,10,0.1,0.31622776601683794,1.0,9.075477123260498,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p000_g0p500_k0p500_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a0.000_g0.500_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p000_g0p500_k1p000_impl0,uniform_tiny_gap,64,FSH,80000,0.0,0.5,1.0,10,0.2,0.42163702135578396,1.0,14.690190315246582,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p000_g0p500_k1p000_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a0.000_g1.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p000_g1p000_k0p000_impl0,uniform_tiny_gap,64,FSH,80000,0.0,1.0,0.0,10,0.1,0.31622776601683794,1.0,5.93372917175293,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p000_g1p000_k0p000_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a0.000_g1.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p000_g1p000_k0p500_impl0,uniform_tiny_gap,64,FSH,80000,0.0,1.0,0.5,10,0.4,0.5163977794943223,1.0,15.594139099121094,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p000_g1p000_k0p500_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a0.000_g1.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p000_g1p000_k1p000_impl0,uniform_tiny_gap,64,FSH,80000,0.0,1.0,1.0,10,0.1,0.31622776601683794,1.0,18.65568447113037,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p000_g1p000_k1p000_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a0.500_g0.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p500_g0p000_k0p000_impl0,uniform_tiny_gap,64,FSH,80000,0.5,0.0,0.0,10,0.0,0.0,1.0,4.271290302276611,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p500_g0p000_k0p000_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a0.500_g0.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p500_g0p000_k0p500_impl0,uniform_tiny_gap,64,FSH,80000,0.5,0.0,0.5,10,0.0,0.0,1.0,4.362833738327026,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p500_g0p000_k0p500_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a0.500_g0.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p500_g0p000_k1p000_impl0,uniform_tiny_gap,64,FSH,80000,0.5,0.0,1.0,10,0.0,0.0,1.0,4.433206558227539,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p500_g0p000_k1p000_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a0.500_g0.500_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p500_g0p500_k0p000_impl0,uniform_tiny_gap,64,FSH,80000,0.5,0.5,0.0,10,0.3,0.4830458915396479,1.0,3.964226722717285,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p500_g0p500_k0p000_impl0/per_seed.csv
